,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_transfer_automatic_,PaymentMethod_Credit_card_automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,ABSOLUTE_DIFF_MonthlyCharges_,ABSOLUTE_DIFF_TotalCharges_,ABSOLUTE_DIFF_tenure_,MonthlyCharges_0,TotalCharges_0,tenure_0,COSINE_MonthlyCharges_,COSINE_TotalCharges_,COSINE_tenure_,EXPONENTIAL_WEIGHTED_STD_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_tenure_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_tenure_com_0_5_,MonthlyCharges_tenure,TotalCharges_MonthlyCharges,tenure_MonthlyCharges,MonthlyCharges_1,TotalCharges_1,tenure_1,NATURAL_LOGARITHM_MonthlyCharges_,NATURAL_LOGARITHM_TotalCharges_,NATURAL_LOGARITHM_tenure_,Churn
4130,1.0,94.0,94.0,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,34.55,1517.65,26.0,94.0,94.0,1.0,0.9694593666699876,0.9694593666699876,0.5403023058681398,31.64610250499105,980.4662339524426,15.696485672450825,1001.4758037564006,961314.0359208859,246.379662465454,True,False,False,94.0,94.0,1.0,4.543294782270004,4.543294782270004,0.0,1
4131,52.0,21.0,1107.2,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,73.0,1013.2,51.0,21.0,1107.2,52.0,-0.5477292602242684,0.209839097469541,-0.16299078079570548,43.70517703510549,714.4061173592919,31.28436639007413,1910.1424996699127,510376.1005203784,978.7115804283999,False,True,True,21.0,1107.2,52.0,3.044522437723423,7.009589584863405,3.9512437185814275,0
4132,16.0,94.65,1461.15,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,73.65,353.95000000000005,36.0,94.65,1461.15,16.0,0.9201940627424006,-0.952511537132308,-0.9576594803233847,43.852748117284705,561.6662866505596,22.864148291800458,1923.063517438017,315469.01755982864,522.7692771094418,True,True,False,94.65,1461.15,16.0,4.550185877655332,7.286979075885075,2.772588722239781,0
4133,6.0,19.65,116.85,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,75.0,1344.3000000000002,10.0,19.65,116.85,6.0,0.6963880782713696,-0.8190335379762684,0.960170286650366,45.699290146402255,834.6868313959251,17.402424860602956,2088.4251198850584,696702.1065057694,302.8443910289318,True,True,False,19.65,116.85,6.0,2.9780773383152703,4.760891060984867,1.791759469228055,0
4134,27.0,81.45,2122.05,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,61.800000000000004,2005.2000000000003,21.0,81.45,2122.05,27.0,0.9733442098091611,-0.09569085879865907,-0.2921388087338362,38.85153226986804,1183.028202204636,14.331741831812245,1509.4415597165973,1399555.7272115333,205.398823933717,True,True,False,81.45,2122.05,27.0,4.399989335048054,7.660137881573053,3.295836866004329,1
4135,23.0,20.05,415.1,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,61.400000000000006,1706.9500000000003,4.0,20.05,415.1,23.0,0.3619438202776613,0.917212587805819,-0.5328330203333975,38.61108421092153,1035.1470735072098,8.30746230825295,1490.815823942874,1071529.463790541,69.01393000304343,False,True,True,20.05,415.1,23.0,2.998229153752578,6.028519455058993,3.1354942159291497,0
4136,1.0,19.55,19.55,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,0.5,395.55,22.0,19.55,19.55,1.0,0.7645560286790279,0.7645560286790279,0.5403023058681398,24.774472751083557,794.1531021907714,15.196732667349616,613.7745000941817,630679.1497192258,230.94068376289098,True,False,False,19.55,19.55,1.0,2.972975286431375,2.972975286431375,0.0,0
4137,32.0,20.5,696.8,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,0.9499999999999993,677.25,31.0,20.5,696.8,32.0,-0.07956356727854007,0.8059196515223068,0.8342233605065102,14.608577938061753,535.7727104151155,18.1251195788409,213.41054937242458,287052.3972255593,328.5199597472817,False,True,True,20.5,696.8,32.0,3.0204248861443626,6.546498425538293,3.4657359027997265,0
4138,71.0,25.95,1801.9,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,5.449999999999999,1105.1000000000001,39.0,25.95,1801.9,71.0,0.6842228795055714,0.19534887514998955,-0.3090227281660707,8.838812701786221,884.9476997529548,32.99033572190201,78.12460997725744,783132.4312980459,1088.3622510438036,False,True,True,25.95,1801.9,71.0,3.2561716096118976,7.4965969427327686,4.2626798770413155,0
4139,17.0,19.4,358.05,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,6.550000000000001,1443.8500000000001,54.0,19.4,358.05,17.0,0.8522923238654644,0.9958110812291211,-0.27516333805159693,6.17983760750096,855.5133768633398,31.88524920485038,38.19039285508319,731903.1379921149,1016.6691168554116,True,True,False,19.4,358.05,17.0,2.9652730660692823,5.880672641452949,2.833213344056216,0
4140,47.0,85.2,3969.35,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,65.80000000000001,3611.2999999999997,30.0,85.2,3969.35,47.0,-0.9297738226135346,-0.052293946991830806,-0.9923354691509287,42.853615074239144,2234.0880168043573,21.69320367838277,1836.4323249310562,4991149.266828827,470.5950858317997,True,True,False,85.2,3969.35,47.0,4.44500143383527,8.286357632316653,3.8501476017100584,1
4141,30.0,90.4,2820.65,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,5.200000000000003,1148.6999999999998,17.0,90.4,2820.65,30.0,-0.7608418290271978,0.8774852570498528,0.15425144988758405,30.421884587960868,1290.4569862854626,14.602520631322438,925.4910618832109,1665279.2334529583,213.23360878819747,True,True,False,90.4,2820.65,30.0,4.504244267398131,7.944722633825834,3.4011973816621555,0
4142,8.0,75.0,632.95,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,15.400000000000006,2187.7,22.0,75.0,632.95,8.0,0.9217512697247493,-0.0808314169200894,-0.14550003380861354,18.098621918299706,1649.4937221858502,19.12753893290763,327.5601153415585,2720829.5395305306,365.8627456298971,True,True,False,75.0,632.95,8.0,4.31748811353631,6.4503914300828376,2.0794415416798357,1
4143,33.0,19.8,641.35,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,55.2,8.399999999999977,25.0,19.8,641.35,33.0,0.5813218118144357,0.8937773164175115,-0.013276747223059479,39.65678453117938,1068.6991093718584,15.547215089960721,1572.6605593523884,1142117.7863722031,241.71589705350235,False,True,True,19.8,641.35,33.0,2.9856819377004897,6.46357532974586,3.4965075614664802,0
4144,13.0,88.35,1222.8,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,68.55,581.4499999999999,20.0,88.35,1222.8,13.0,0.9266459922568681,-0.7515038146975265,0.9074467814501962,40.12237006026407,657.0956477099453,13.205318864656368,1609.8045792527746,431774.69023935247,174.38044631724935,True,True,False,88.35,1222.8,13.0,4.481306198765705,7.108898590016679,2.5649493574615367,1
4145,5.0,74.65,383.65,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,13.699999999999989,839.15,8.0,74.65,383.65,5.0,0.7328985182584749,0.9302523747265943,0.28366218546322625,23.23836948478942,615.0470513458116,11.464365611541066,540.0218163115921,378282.87536917743,131.43167887508534,True,True,False,74.65,383.65,5.0,4.312810523985199,5.949730678623674,1.6094379124341003,0
4146,1.0,20.0,20.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,54.650000000000006,363.65,4.0,20.0,20.0,1.0,0.40808206181339196,0.40808206181339196,0.5403023058681398,38.247289425188704,537.7268534095701,8.619030076327894,1462.855148374152,289150.1688777573,74.28767945664482,True,False,False,20.0,20.0,1.0,2.995732273553991,2.995732273553991,0.0,0
4147,72.0,65.2,4784.45,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,45.2,4764.45,71.0,65.2,4784.45,72.0,-0.7155077216130871,-0.9809290139809467,-0.9672505882738824,28.61212637909985,3057.502031275684,45.76447834352857,818.6537759335814,9348318.671254935,2094.3874780552956,False,True,True,65.2,4784.45,72.0,4.177459468932607,8.47312635475192,4.276666119016055,0
4148,15.0,55.0,757.1,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,10.200000000000003,4027.35,57.0,55.0,757.1,15.0,0.022126756261955736,-0.9997160905392068,-0.7596879128588213,16.53557140740507,2430.7093377286524,34.922698141852436,273.4251217693921,5908347.884521264,1219.5948455069438,True,True,False,55.0,757.1,15.0,4.007333185232471,6.629495345109261,2.70805020110221,1
4149,1.0,69.35,69.35,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,14.349999999999994,687.75,14.0,69.35,69.35,1.0,0.9725232768916366,0.9725232768916366,0.5403023058681398,13.342934024312019,1732.249889217692,26.337647581030474,178.0338883771433,3000689.6786947064,693.6716801025605,True,False,False,69.35,69.35,1.0,4.239166146760841,4.239166146760841,0.0,1
4150,41.0,89.55,3729.75,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,20.200000000000003,3660.4,40.0,89.55,3729.75,41.0,-0.014608853007519641,-0.7778743310962991,-0.9873392775238264,18.2766971527412,2327.58521254623,25.942076222948682,334.0376588130183,5417652.921663879,672.9913187572794,True,True,False,89.55,3729.75,41.0,4.494797128506721,8.224096486262958,3.713572066704308,0
4151,71.0,99.65,7181.25,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,10.100000000000009,3451.5,30.0,99.65,7181.25,71.0,0.6364071502930683,0.908629412218488,-0.3090227281660707,16.174156980620754,3288.6806049177517,30.881373516796604,261.6033540337631,10815420.12116219,953.6592302839067,True,True,False,99.65,7181.25,71.0,4.6016640466588035,8.879228741597066,4.2626798770413155,0
4152,2.0,45.25,74.2,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,54.400000000000006,7107.05,69.0,45.25,74.2,2.0,0.29847409944986975,0.36401277586657127,-0.4161468365471424,33.50816892093295,4192.144319299183,41.06989460419631,1122.7973844337769,17574073.993832406,1686.736242799793,True,True,False,45.25,74.2,2.0,3.8122026701459353,4.3067641501733345,0.6931471805599453,0
4153,10.0,45.55,402.6,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.29999999999999716,328.40000000000003,8.0,45.55,402.6,10.0,0.0030934721181173548,0.8887706219721019,-0.8390715290764524,22.0245610420068,2629.1730281286086,24.72318637342052,485.0812890930835,6912550.8118389575,611.2359444548862,True,True,False,45.55,402.6,10.0,3.8188106237059674,5.9979435132056915,2.302585092994046,1
4154,56.0,93.15,5253.95,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,47.60000000000001,4851.349999999999,46.0,93.15,5253.95,56.0,0.4555738316189254,0.35574690240346385,0.853220107722584,30.956562347084787,3266.107718160901,31.72594947348896,958.3087523489476,10667459.62663021,1006.5358699943745,True,True,False,93.15,5253.95,56.0,4.5342110970475975,8.56673545364139,4.02535169073515,0
4155,1.0,69.95,69.95,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,23.200000000000003,5184.0,55.0,69.95,69.95,1.0,0.6712061323661547,0.6712061323661547,0.5403023058681398,18.871730267732286,3125.0592499544314,32.81093182606706,356.1422032980429,9765995.315725753,1076.5572472948204,True,False,False,69.95,69.95,1.0,4.24778070111149,4.24778070111149,0.0,1
4156,64.0,90.6,5817.45,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,20.64999999999999,5747.5,63.0,90.6,5817.45,64.0,-0.8745996008350975,0.7111986957076679,0.39185723042955,16.022161206954934,3501.612205553912,37.98645368644675,256.70964974165156,12261288.038084133,1442.970663672564,True,True,False,90.6,5817.45,64.0,4.506454213048934,8.668617300382314,4.1588830833596715,0
4157,63.0,108.5,6991.9,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,17.900000000000006,1174.4499999999998,1.0,108.5,6991.9,63.0,-0.1147997863254662,0.2816846814088962,0.9858965815825497,18.35108419468224,2695.7830109051224,24.233416861403786,336.7622911203163,7267246.041884688,587.2584927785692,True,True,False,108.5,6991.9,63.0,4.686750172980514,8.8525076151736,4.143134726391533,0
4158,1.0,19.3,19.3,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,89.2,6972.599999999999,62.0,19.3,19.3,1.0,0.9002538547473045,0.9002538547473045,0.5403023058681398,55.20979984862661,4342.472544087746,40.3973300395433,3048.121999325411,18857067.796155903,1631.9442743237876,True,False,False,19.3,19.3,1.0,2.9601050959108397,2.9601050959108397,0.0,0
